date,hour,market_demand,ontario_demand,source_file,source_modified_at
2025-01-01,1,17247,13887,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,2,17355,13722,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,3,17638,13688,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,4,17065,13613,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,5,17498,13593,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,6,17379,13674,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,7,17627,13957,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,8,18136,14315,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,9,18173,14604,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,10,18182,15056,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,11,18121,15521,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,12,18156,15800,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,13,18432,15941,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,14,18674,15977,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,15,19116,16066,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,16,19592,16321,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,17,20346,17058,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,18,20276,17519,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,19,20762,17454,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,20,20519,17131,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,21,20147,16701,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,22,19572,16159,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,23,19304,15410,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-01,24,18292,14772,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,1,17887,14209,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,2,18015,14045,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,3,17930,13934,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,4,17965,13903,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,5,18137,14059,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,6,18709,14501,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,7,19397,15408,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,8,20508,16521,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,9,20949,16931,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,10,21069,17278,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,11,21129,17375,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,12,21156,17486,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,13,20989,17689,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,14,21194,17817,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,15,21251,17851,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,16,21424,18167,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,17,21999,18780,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,18,22929,19450,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,19,22631,19226,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,20,22143,18901,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,21,22271,18759,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,22,21798,18062,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,23,20202,16965,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-02,24,19734,16192,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,1,18592,15535,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,2,18472,15434,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,3,18432,15284,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,4,18187,15294,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,5,18540,15521,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,6,19244,16013,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,7,19661,16916,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,8,20878,17674,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,9,21390,18179,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,10,21876,18431,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,11,21615,18185,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,12,21676,18059,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,13,21451,17940,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,14,21223,17771,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,15,20877,17719,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,16,21129,18062,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,17,21903,18857,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,18,23086,19616,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,19,22824,19462,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,20,22888,19223,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,21,22525,18973,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,22,21716,18326,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,23,21038,17628,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-03,24,20103,16694,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,1,19548,16096,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,2,19043,15653,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,3,18998,15450,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,4,19236,15449,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,5,19469,15433,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,6,19267,15656,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,7,20063,16193,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,8,20918,16901,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,9,21239,17361,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,10,21049,17517,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,11,20927,17823,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,12,21056,18054,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,13,21234,18433,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,14,21388,18489,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,15,21151,18463,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,16,21456,18645,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,17,22351,19177,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,18,23633,19983,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,19,23577,19717,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,20,23070,19248,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,21,22207,18629,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,22,21263,18036,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,23,20237,17294,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-04,24,19695,16637,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,1,19341,16021,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,2,19082,15626,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,3,18979,15499,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,4,19165,15411,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,5,19127,15397,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,6,18870,15529,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,7,19062,15864,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,8,20125,16583,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,9,20809,17181,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,10,21386,17727,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,11,21581,18029,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,12,21652,18325,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,13,21556,18262,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,14,21601,18309,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,15,21569,18475,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,16,22109,18983,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,17,23376,19799,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,18,24275,20626,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,19,23959,20167,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,20,23373,19686,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,21,22894,19256,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,22,22230,18602,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,23,20684,17721,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-05,24,20017,16885,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,1,19099,16259,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,2,18567,15904,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,3,18413,15875,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,4,18620,16010,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,5,18712,16109,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,6,19285,16675,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,7,20561,17883,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,8,22368,19437,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,9,23088,19987,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,10,23572,20090,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,11,23459,20005,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,12,23390,19920,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,13,23375,19838,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,14,23384,19782,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,15,23423,19608,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,16,23482,19683,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,17,23993,20364,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,18,23901,21159,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,19,23739,20993,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,20,24059,20560,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,21,23352,20211,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,22,23074,19587,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,23,21471,18498,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-06,24,19987,17369,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,1,19375,16677,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,2,19207,16306,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,3,19241,16125,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,4,19210,16060,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,5,19497,16270,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,6,20626,16921,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,7,21894,17944,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,8,23420,19375,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,9,23528,19699,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,10,23290,19619,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,11,22736,19121,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,12,22333,18841,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,13,22656,18710,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,14,22448,18466,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,15,22727,18853,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,16,23024,19353,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,17,24116,20291,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,18,25241,21339,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,19,24715,20995,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,20,24119,20766,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,21,23503,20234,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,22,22906,19581,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,23,21761,18525,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-07,24,20587,17542,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,1,19956,16883,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,2,19843,16598,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,3,19710,16445,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,4,19639,16423,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,5,19901,16616,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,6,20274,17164,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,7,21188,18450,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,8,23188,19922,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,9,22674,20228,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,10,22406,19886,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,11,21770,19720,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,12,21645,19660,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,13,21064,19393,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,14,21646,19372,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,15,21618,19464,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,16,20926,19726,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,17,22240,20429,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,18,23414,21534,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,19,22789,21197,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,20,22677,20861,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,21,21917,20551,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,22,21698,19858,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,23,21041,18917,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-08,24,20000,17849,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,1,19857,17269,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,2,19420,16773,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,3,19508,16713,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,4,19299,16757,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,5,19755,16864,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,6,20225,17380,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,7,21674,18766,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,8,23236,20263,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,9,22995,20343,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,10,21963,19893,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,11,21539,19449,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,12,20755,19094,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,13,20410,18552,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,14,20339,18424,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,15,20221,18373,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,16,20498,18919,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,17,22029,20254,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,18,23192,21232,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,19,22923,21042,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,20,22708,20718,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,21,22085,20404,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,22,21752,19796,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,23,21153,18827,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-09,24,20602,17930,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,1,19983,17290,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,2,19555,16982,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,3,19371,16735,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,4,18986,16670,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,5,19277,16799,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,6,20086,17389,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,7,21350,18601,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,8,22440,19914,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,9,22513,20098,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,10,22087,19554,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,11,21831,19505,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,12,22043,19364,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,13,21793,19065,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,14,21971,19014,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,15,21945,19324,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,16,22457,19924,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,17,22929,20371,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,18,23402,20755,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,19,23205,20403,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-01-10,20,22783,20210,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
